Acquisition Date,DIV,Genotype,Dish,Trial,Magnification,Chamber,Neuron,FPS,Bitdepth,Peak Num,Peak Location (s),Peak Value,Amplitude,FWHM (s),Mean Rise Rate (s^-1),Stdev Mean Rise Rate(s^-1),Peak Rise Rate (s^-1),Mean Fall Rate(s^-1),Stdev Mean Fall Rate(s^-1),Peak Fall Rate (s^-1),Frequency (Hz),I - Maximum,I - Minimum,I - Mean,I - Stdev,dI/dt - Maximum,dI/dt - Minimum,dI/dt - Mean,dI/dt - Stdev,I - Start,I - End,
mm/dd/yyyy,,WT,,,20X,Microwell,5,1,16,11,788.000000,0.832113,0.182474,4.246754,0.078454,0.039701,0.106527,-0.051183,0.000000,-0.051183,0.043478,1.346200,0.658211,0.934052,0.152397,0.346200,-0.202627,-0.001415,0.063258,1.225085,0.688791
mm/dd/yyyy,,WT,,,20X,Microwell,6,1,16,1,67.000000,1.089774,0.368404,8.215432,0.057990,0.032246,0.089774,-0.063160,0.065053,-0.155952,0.000000,1.089774,0.625098,0.844858,0.080218,0.190239,-0.155952,-0.001013,0.055502,1.062399,0.678464
mm/dd/yyyy,,WT,,,20X,Microwell,6,1,16,2,88.000000,0.995161,0.078667,5.919360,0.036569,0.048261,0.070695,-0.148670,0.000000,-0.148670,0.047619,1.089774,0.625098,0.844858,0.080218,0.190239,-0.155952,-0.001013,0.055502,1.062399,0.678464
mm/dd/yyyy,,WT,,,20X,Microwell,6,1,16,3,118.000000,0.986128,0.163879,1.850600,0.086963,0.000000,0.086963,-0.076916,0.000000,-0.076916,0.033333,1.089774,0.625098,0.844858,0.080218,0.190239,-0.155952,-0.001013,0.055502,1.062399,0.678464
mm/dd/yyyy,,WT,,,20X,Microwell,6,1,16,4,169.000000,0.945251,0.204065,1.534354,0.117793,0.000000,0.117793,-0.086271,0.000000,-0.086271,0.019608,1.089774,0.625098,0.844858,0.080218,0.190239,-0.155952,-0.001013,0.055502,1.062399,0.678464
mm/dd/yyyy,,WT,,,20X,Microwell,6,1,16,5,657.000000,0.896078,0.283147,1.107027,0.155261,0.000000,0.155261,-0.127886,0.000000,-0.127886,0.002049,1.089774,0.625098,0.844858,0.080218,0.190239,-0.155952,-0.001013,0.055502,1.062399,0.678464
mm/dd/yyyy,,WT,,,20X,Microwell,6,1,16,6,680.000000,0.864187,0.222453,1.696833,0.098069,0.000000,0.098069,-0.124384,0.000000,-0.124384,0.043478,1.089774,0.625098,0.844858,0.080218,0.190239,-0.155952,-0.001013,0.055502,1.062399,0.678464
mm/dd/yyyy,,WT,,,20X,Microwell,6,1,16,7,729.000000,0.861422,0.066224,10.249637,0.044011,0.016505,0.063044,-0.022697,0.022720,-0.056132,0.020408,1.089774,0.625098,0.844858,0.080218,0.190239,-0.155952,-0.001013,0.055502,1.062399,0.678464
mm/dd/yyyy,,WT,,,20X,Microwell,7,1,16,1,67.000000,1.113235,0.243102,5.581518,0.050577,0.054265,0.113235,-0.051674,0.047259,-0.085091,0.000000,1.113235,0.705596,0.887973,0.112027,0.113235,-0.109434,-0.000923,0.032936,1.087432,0.737677
mm/dd/yyyy,,WT,,,20X,Microwell,8,1,16,1,75.000000,1.095754,0.221937,1.920495,0.113519,0.000000,0.113519,-0.108418,0.000000,-0.108418,0.000000,1.095754,0.748408,0.912623,0.075755,0.148169,-0.179477,-0.000601,0.057318,1.012558,0.784677
mm/dd/yyyy,,WT,,,20X,Microwell,8,1,16,2,88.000000,1.060858,0.136314,2.802603,0.023182,0.000000,0.023182,-0.113132,0.000000,-0.113132,0.076923,1.095754,0.748408,0.912623,0.075755,0.148169,-0.179477,-0.000601,0.057318,1.012558,0.784677
mm/dd/yyyy,,WT,,,20X,Microwell,8,1,16,3,137.000000,1.030358,0.203328,1.497541,0.096563,0.000000,0.096563,-0.106765,0.000000,-0.106765,0.020408,1.095754,0.748408,0.912623,0.075755,0.148169,-0.179477,-0.000601,0.057318,1.012558,0.784677
mm/dd/yyyy,,WT,,,20X,Microwell,8,1,16,4,622.000000,1.051184,0.280297,332.628248,0.040540,0.032243,0.134379,-0.046510,0.033793,-0.179477,0.002062,1.095754,0.748408,0.912623,0.075755,0.148169,-0.179477,-0.000601,0.057318,1.012558,0.784677
mm/dd/yyyy,,WT,,,20X,Microwell,8,1,16,5,688.000000,0.930629,0.131073,5.862425,0.057111,0.079225,0.113132,-0.031179,0.027282,-0.054913,0.015152,1.095754,0.748408,0.912623,0.075755,0.148169,-0.179477,-0.000601,0.057318,1.012558,0.784677
mm/dd/yyyy,,WT,,,20X,Microwell,8,1,16,6,696.000000,0.954761,0.158617,2.175524,0.129665,0.000000,0.129665,-0.028951,0.000000,-0.028951,0.125000,1.095754,0.748408,0.912623,0.075755,0.148169,-0.179477,-0.000601,0.057318,1.012558,0.784677
mm/dd/yyyy,,WT,,,20X,Microwell,8,1,16,7,724.000000,0.977381,0.233651,3.671679,0.072554,0.088180,0.134907,-0.102086,0.000000,-0.102086,0.035714,1.095754,0.748408,0.912623,0.075755,0.148169,-0.179477,-0.000601,0.057318,1.012558,0.784677
mm/dd/yyyy,,WT,,,20X,Microwell,8,1,16,8,796.000000,0.917508,0.156823,3.432058,0.054209,0.055769,0.093643,-0.062617,0.000000,-0.062617,0.013889,1.095754,0.748408,0.912623,0.075755,0.148169,-0.179477,-0.000601,0.057318,1.012558,0.784677
mm/dd/yyyy,,WT,,,20X,Microwell,9,1,16,1,51.000000,1.149513,0.045126,6.049016,0.072218,0.073927,0.124492,-0.015232,0.015452,-0.026158,0.000000,1.622827,0.654387,0.900039,0.166226,0.306133,-0.242405,-0.001224,0.057930,1.174695,0.710804
mm/dd/yyyy,,WT,,,20X,Microwell,9,1,16,2,75.000000,1.622827,0.632981,9.214431,0.128056,0.120004,0.306133,-0.063756,0.038977,-0.097807,0.041667,1.622827,0.654387,0.900039,0.166226,0.306133,-0.242405,-0.001224,0.057930,1.174695,0.710804
