17350.9846047794,15801.3893697593,13973.7916287534,17808.388816645,5598.14383374351
16911.03515625,15654.9798485258,13771.1756141947,17547.1057650629,5584.37517090511
16462.6688878676,15503.4638896402,13533.3184713376,17286.9575205895,5567.6483456385
16044.1403952206,15358.6228022721,13346.2547770701,17057.1469440832,5551.72573147389
15733.3347886029,15234.6322694076,13049.6032757052,16886.3905504985,5541.32075471698
15380.4875919118,15075.3107925345,12817.7734303913,16705.9492847854,5520.57670221493
15110.9556525735,14974.8732756289,12715.9090081893,16601.984828782,5510.54197429587
14904.0560661765,14864.7491209088,12769.9217470428,16520.0710879931,5505.61936013126
14727.8366268382,14753.0554503652,12628.5978161965,16446.4031209363,5500.80475799836
14599.7005974265,14652.6992155802,12503.2165605096,16403.2401387083,5490.23133716161
14446.7077205882,14513.1585068975,12415.6296633303,16337.6692674469,5473.44736122505
14346.1847426471,14438.6652691371,12328.1619654231,16319.5847420893,5471.06945583812
14196.3471966912,14321.9505004057,12275.4094631483,16284.66710013,5455.73202078206
14090.5466452206,14235.0989991885,12241.3075523203,16285.218899003,5454.08285479902
13984.1897977941,14123.2726535028,12184.6615104641,16258.1954919809,5450.51599671862
13880.5636488971,14023.256829862,12111.7807097361,16234.8912006935,5444.66147115122
13855.3478860294,13944.7162564241,12117.2929936306,16247.1872561769,5437.45474432595
13817.4779411765,13845.8579929673,12036.0909918107,16233.6879063719,5427.69155045119
13775.4096966912,13755.0880443603,11975.838944495,16214.3927178153,5426.01722723544
13764.1449908088,13670.8907222072,11899.7652411283,16215.6723016905,5421.39349193328
13741.6858915441,13596.4275087909,11873.1683348499,16215.9861291721,5415.44572053596
13712.0732996324,13516.4463078171,11855.4513193813,16209.5474642393,5411.06261963358
13694.20703125,13444.3324317014,11813.8334849864,16216.1872561769,5408.26497128794
13684.3802849265,13353.1975926427,11773.6496815287,16188.5379280451,5399.87421383648
13712.2952665441,13276.0158236408,11790.7361237489,16184.3558734287,5399.93656002188
13713.3977481618,13199.6916418718,11778.4786169245,16180.3693107932,5393.33305988515
13696.0827205882,13145.1927238301,11709.0527752502,16167.9731252709,5390.40415641236
13632.8368566176,13066.2466865026,11645.7725204732,16153.2011270048,5384.5149029259
13559.3821231618,12995.0949418447,11579.5277525023,16150.1625487646,5381.91905933826
13573.2748161765,12940.7243711117,11573.1574158326,16145.7828348505,5374.79053869292
13560.9331341912,12878.0632945632,11568.2638762511,16125.0073688773,5368.53240360952
13527.5303308824,12811.8792263998,11553.7606915378,16086.9575205895,5366.61881323489
13498.6511948529,12745.3985664052,11615.0664240218,16079.6168183788,5363.75936560022
13480.7270220588,12689.7146334866,11588.194722475,16047.7221499783,5360.11375444353
13447.4574908088,12620.4944549635,11554.1119199272,16015.1941915908,5356.27399507793
13410.6727941176,12550.5539626724,11455.304822566,15996.4356306892,5343.25704129068
13418.3575367647,12509.1345685691,11417.4868061874,15994.9432162982,5348.97730380093
13440.7022058824,12465.1428185015,11359.3994540491,15980.0546163849,5345.50369155045
13396.1408547794,12404.3527184203,11295.1819836215,15940.884698743,5342.26989335521
13372.4200367647,12364.2683256695,11257.9463148317,15927.7186822713,5336.37763193875
13372.3313419118,12303.3889640249,11150.9444949955,15897.7798006068,5339.05578342904
13342.5990349265,12266.4552339735,11115.0609645132,15875.1105331599,5334.90538692918
13338.8033088235,12195.6997565594,11034.3867151956,15818.0645860425,5326.06918238994
13382.6732536765,12168.816337571,11024.296633303,15812.2579107065,5327.42302433689
13405.1578584559,12126.8490668109,10993.7224749773,15788.3285652362,5323.99371069182
13407.1916360294,12086.5937246416,10996.3293903549,15769.9835283919,5321.86683073558
13371.859375,12030.2323505545,10971.6296633303,15735.6064152579,5313.82307902652
13333.2300091912,11998.3765215039,10959.8080072793,15706.3506718682,5308.28137817884
13314.0144761029,11953.0193400054,10899.9244767971,15688.4833116602,5306.60760185945
13286.7387408088,11904.4035704625,10860.4358507734,15652.2964889467,5297.77030352748
13245.0303308824,11844.133351366,10788.8416742493,15590.9505851756,5298.195788898
13251.8497242647,11815.4916148228,10774.5286624204,15569.0056350238,5295.85972108285
13241.4588694853,11767.4101974574,10719.4513193813,15525.9107065453,5293.11320754717
13190.1392463235,11720.1430889911,10684.2802547771,15484.281751192,5284.82362592289
13125.7401194853,11669.5861509332,10662.6242038217,15421.0286085826,5276.32184850971
13121.1877297794,11652.7115228564,10637.3721565059,15419.6801040312,5281.01011758272
13102.0652573529,11604.4887746822,10580.474977252,15381.0234070221,5274.88515176374
13074.9372702206,11566.5100081147,10572.8080072793,15322.4312960555,5272.85261143013
13055.3816636029,11532.288206654,10540.8498635123,15281.6038144777,5268.17910855893
13046.7316176471,11503.6923180958,10536.3794358508,15240.3498049415,5259.7522559475
13007.4308363971,11447.4740329997,10487.1728844404,15191.6246207195,5256.70686354936
12994.8586856618,11419.7073302678,10467.1546860783,15152.3896835717,5254.50834016954
12964.1183363971,11385.0198809846,10419.1210191083,15115.4174252276,5250.85698660104
12943.1950827206,11330.6207736002,10362.4713375796,15051.1391417425,5242.01941482089
12927.4593290441,11309.226805518,10346.4003639672,15030.7884698743,5244.18321028165
12925.1027113971,11275.3528536651,10349.7888989991,14986.1686172518,5241.19770303527
12900.5434283088,11238.6970516635,10338.4222020018,14953.359774599,5235.23079026524
12870.9765625,11217.0696510684,10337.7661510464,14934.2826181188,5235.21985233798
12845.8524816176,11165.0737084122,10330.9080982712,14865.9921976593,5222.22942302434
12845.3290441176,11153.5793886935,10336.508644222,14882.7321196359,5230.06398687449
12820.97265625,11121.8427103057,10311.5414012739,14832.0910273082,5224.27372162975
12796.8499540441,11097.5568028131,10293.8553230209,14795.711313394,5220.85808039377
12775.9956341912,11056.5998106573,10263.1319381256,14754.9085392284,5219.94449001914
12772.1976102941,11028.9138490668,10257.8089171975,14725.870827915,5213.35274815423
12754.1293658088,11003.8766567487,10251.5141037307,14697.6380580841,5212.17883511075
12744.3846507353,10981.3218826075,10266.9044585987,14677.9111400087,5209.44790812141
12721.3336397059,10956.1361915066,10262.6260236579,14637.2323363676,5207.56166256494
12708.1119025735,10921.4266973222,10227.8089171975,14596.7347204161,5203.76893628657
12695.0317095588,10895.1126589126,10210.1956323931,14564.5435630689,5202.10418375718
12671.60546875,10855.7645388153,10196.7697907188,14529.125704378,5195.86573694285
12661.40625,10822.47714363,10182.5004549591,14497.9973992198,5192.30051955155
12663.1380974265,10810.7607519611,10178.330300273,14473.7503250975,5192.3724364233
12639.4262408088,10777.2354611847,10160.1801637853,14428.2878196792,5191.15914684167
12613.8083639706,10750.8694887747,10140.0627843494,14409.1122670134,5190.59365600219
12594.7051930147,10723.7320800649,10112.406733394,14374.1694841786,5187.8679245283
12565.6711856618,10692.5484176359,10091.3821656051,14325.8855656697,5183.33962264151
12521.8010110294,10646.1750067622,10058.3239308462,14263.9640225401,5173.26168990976
12519.9965533088,10627.781714904,10042.3539581438,14248.7091460772,5179.9302707137
12514.9122242647,10593.4486069786,10016.9035486806,14219.7663632423,5171.80885972108
12489.7814797794,10564.3439275088,9995.71246587807,14184.7126137841,5172.61853978671
12464.8575367647,10537.1952934812,9973.09736123749,14146.7347204161,5167.52037188953
12435.7352941176,10513.6553962672,9968.88717015469,14120.7871694842,5165.40415641236
12408.4276194853,10471.9670002705,9952.12465878071,14067.8959687906,5158.76483456385
12381.6397058824,10446.8815255613,9907.26387625114,14042.5557000433,5159.71916871753
12355.6295955882,10414.996754125,9888.0118289354,13996.6003467707,5157.12660650807
12327.6767003676,10383.2130105491,9872.96815286624,13957.6874729085,5153.30981678972
12297.8269761029,10342.8900459832,9848.30664240218,13914.9319462505,5146.08996445174
12289.3924632353,10322.3167433054,9850.96087352138,13890.3198959688,5150.03390757452
12264.2012867647,10287.432648093,9821.135577798,13851.0546163849,5145.93081761006
12250.2125459559,10266.4617257236,9814.87534121929,13823.4343302991,5140.64232977851
12221.2127757353,10241.894103327,9784.14012738853,13787.4941482445,5142.71342630572
12204.8412224265,10217.3881525561,9758.49772520473,13765.2847854356,5142.26360404703
12192.5034466912,10184.6213145794,9760.19290263876,13723.2535760728,5138.93382554006
12163.9820772059,10158.1188801731,9740.74249317561,13677.6159514521,5140.53377085042
12115.4446231618,10119.0447660265,9706.76069153776,13625.2301690507,5123.13262236806
12124.2892922794,10104.0389505004,9694.02183803458,13617.6870394452,5130.14109926169
12113.3685661765,10071.3194482012,9698.4940855323,13587.7338534894,5127.96554552912
12070.3501838235,10032.4391398431,9661.36032757052,13540.2267013437,5116.07082307903
12035.6330422794,9999.76223965377,9632.6669699727,13482.7568270481,5112.61307082308
12027.8288143382,9976.05693805789,9621.94631483166,13462.0026007802,5116.27262783702
11995.7196691176,9943.13551528266,9601.0363967243,13410.3563068921,5111.16735028712
11975.0772058824,9928.38382472275,9584.65150136488,13391.6610316428,5114.66420563303
11936.3062959559,9891.83378414931,9564.432211101,13333.0775899437,5107.06426032267
11929.1024816176,9872.28455504463,9540.37761601456,13314.3909839619,5106.09680065628
11909.2541360294,9842.61860968353,9527.13011828935,13284.3472041612,5108.50779327317
11893.0436580882,9816.51406545848,9513.51956323931,13241.0875596012,5102.23188405797
11848.1420036765,9781.44860697863,9488.20837124659,13207.2899869961,5099.71096527208
11827.8331801471,9766.07249120909,9472.22474977252,13172.5383615085,5099.87858900738
11780.8313419118,9721.42561536381,9447.53594176524,13111.9449501517,5095.72955974843
11769.5356158088,9706.6464701109,9437.54504094632,13083.9804941482,5097.71834837298
11726.6486672794,9665.59399513119,9401.09372156506,13019.6935413958,5091.45911949686
11710.7784926471,9641.90898025426,9393.23748862602,13002.8985695709,5086.50369155045
11693.2810202206,9625.1932648093,9381.10100090992,12970.558734287,5088.88405797101
11665.9083180147,9595.57303218826,9363.16469517743,12950.8916341569,5086.00574241181
11650.2651654412,9573.68068704355,9348.80163785259,12914.3385348938,5085.46869018321
11613.4528952206,9534.22734649716,9320.161055505,12868.1387082791,5080.23817336615
11599.4248621324,9524.81282120638,9313.54140127389,12847.3415691374,5077.61525840853
11573.2761948529,9500.69962131458,9290.8271155596,12810.6280884265,5075.16926442439
11551.9910386029,9482.32959156073,9275.8398544131,12793.692674469,5071.53951326224
11528.5151654412,9451.77184203408,9269.66787989081,12763.0754226268,5066.77139732021
11495.9926470588,9428.5194752502,9239.33575978162,12733.1837884699,5067.6751435603
11459.2780330882,9399.60278604274,9230.73339399454,12690.096662332,5065.6127973749
11444.3993566176,9378.64579388694,9219.41401273885,12659.8669267447,5067.81514902926
11415.2088694853,9354.6739248039,9188.92265696087,12633.0416124837,5057.12824719716
11415.9002757353,9349.56816337571,9194.838944495,12618.4351972258,5063.11484823626
11396.4499080882,9323.14890451718,9177.82984531392,12589.2904204595,5056.71041837572
11386.81640625,9312.53002434406,9175.11646951774,12582.9354139575,5058.08586272901
11349.1208639706,9284.47038139032,9160.95177434031,12534.5726051149,5048.52939567952
11317.6050091912,9261.39112794157,9136.31574158326,12498.2687472909,5050.23051681706
11295.8763786765,9239.77711658101,9108.89899909008,12455.0762895535,5047.96117035822
11273.3226102941,9220.37625101434,9099.00545950864,12429.5691374079,5050.19496855346
11236.9914981618,9193.44495536922,9064.6915377616,12384.6415257911,5046.98687448728
11213.8933823529,9170.62753583987,9037.05004549591,12344.5630689207,5043.3174733388
11205.2047334559,9159.21936705437,9041.38034576888,12330.5422626788,5049.35247470604
11177.9761029412,9143.03678658372,9013.82802547771,12303.8881664499,5046.47579983593
11138.8363970588,9116.80010819583,9003.06915377616,12268.9280450802,5044.33141919606
11107.5799632353,9093.97430348932,8986.17106460418,12218.7351538795,5035.16106097894
11092.6856617647,9077.98809845821,8976.01819836215,12203.3315994798,5034.87366694012
11068.2162224265,9062.9317013795,8959.70973612375,12169.5804074556,5034.65053322395
11045.3058363971,9045.52488504193,8949.38762511374,12143.8110099697,5039.6439704676
11012.0698529412,9026.57073302678,8929.52320291174,12120.3892501084,5033.13262236806
10974.2042738971,9001.92845550446,8908.99363057325,12066.18508886,5028.03062619634
10961.7442555147,8991.20354341358,8893.28662420382,12054.5765062852,5031.91960623462
10911.4850643382,8955.63767919935,8861.6169244768,11985.5752058951,5022.28520645338
10878.4818474265,8936.347714363,8838.7779799818,11954.1313394018,5024.0653541154
10840.9896599265,8913.84284555045,8812.0746132848,11909.8673602081,5021.495488105
10815.3614430147,8894.39369759264,8787.10737033667,11877.8677936714,5015.84878315559
10801.9437040441,8881.42088179605,8775.96178343949,11861.0693541396,5022.14465408805
10765.7734375,8860.36056261834,8774.60873521383,11818.2717815345,5012.6453377085
10750.7081801471,8854.73884230457,8743.3575978162,11801.5708712614,5012.71205906481
10732.5857077206,8834.73938328374,8737.63148316651,11767.2605114868,5014.01640689089
10699.9349724265,8815.00608601569,8718.79890809827,11743.4954486346,5007.72600492207
10674.7479319853,8794.78022721125,8696.42766151046,11708.1118335501,5007.56713152858
10661.6847426471,8790.24709223695,8695.6296633303,11688.1430429129,5006.46568225321
10641.8065257353,8779.45604544225,8675.57597816197,11670.1127004768,5007.28657369428
10604.0967371324,8755.3964024885,8659.51319381256,11629.6059817945,5009.27372162975
10573.7125459559,8739.7616986746,8638.84986351228,11592.5513654096,5003.9450369155
10553.6348805147,8718.21787936164,8630.10100090992,11564.1027308192,5007.05879135904
10521.5128676471,8705.51352447931,8601.58689717925,11526.6328565236,5005.6899097621
10498.5259650735,8692.13754395456,8596.35213830755,11495.6150845254,5000.90401968827
10473.5029871324,8682.81796050852,8581.52684258417,11482.14781101,4999.49876948318
10458.8800551471,8669.52502028672,8565.01000909918,11461.3979193758,4999.17281925075
10423.9519761029,8647.03976196916,8556.30300272975,11413.025574339,4993.54634946678
10402.3869485294,8626.6348390587,8540.18198362147,11391.1114000867,4990.2299699207
10383.0636488971,8615.70300243441,8531.16287534122,11370.4950151712,4990.96472518458
10371.1197150735,8616.04571274006,8514.92993630573,11358.3857824014,4993.45200984413
10351.1185661765,8602.83080876386,8508.86806187443,11350.0979627221,4992.83264971288
10326.1286764706,8590.67838788207,8491.83621474067,11313.789336801,4991.10910582445
10294.0528492647,8575.63267514201,8494.83803457689,11275.1044646727,4986.26989335521
10273.1771599265,8562.43832837436,8464.20018198362,11246.5244906805,4988.36095159967
10246.2166819853,8549.71368677306,8453.5059144677,11212.1205028175,4986.60596117036
10216.9588694853,8530.63253989721,8421.00181983621,11194.2956220199,4984.18156959256
10187.0799632353,8515.4571274006,8410.69972702457,11155.1517121803,4978.1143013399
10184.8513327206,8509.75574790371,8414.69335759782,11165.5067186823,4984.00902378999
10161.0202205882,8498.82512848255,8396.27934485896,11131.0563502384,4985.5608422204
10133.7079503676,8487.26440357046,8383.63876251137,11114.5743389684,4983.16543614985
10103.3136488971,8470.73803083581,8373.7279344859,11070.5721716515,4975.62209461307
10095.1328125,8458.84717338383,8365.6669699727,11055.0606848721,4977.76456111567
10075.7102481618,8450.63538003787,8357.2347588717,11036.1660164716,4978.56248290949
10061.3260569853,8441.15715444955,8345.53685168335,11020.5335934114,4983.11730926989
10037.7784926471,8423.10873681363,8336.90718835305,10992.892934547,4978.0385561936
9991.37040441176,8399.68149851231,8298.07552320291,10952.5457303858,4970.47634673229
9990.40418198529,8405.31173924804,8312.46041856233,10939.5639358474,4970.33141919606
9968.44347426471,8391.20016229375,8300.31210191083,10918.3185955787,4970.27782335248
9930.67509191176,8368.90316472816,8282.0982711556,10885.9380147378,4968.45829915231
9921.95818014706,8365.00229916148,8275.91810737034,10876.6532293021,4968.71862182116
9891.14200367647,8347.4707871247,8255.52320291174,10831.4841785869,4965.68526114301
9871.44508272059,8338.01785231269,8242.57779799818,10812.2093628088,4964.90702761827
9837.13809742647,8320.36340275899,8224.22747952684,10774.9527524924,4961.69319114028
9825.25758272059,8317.67351906952,8220.56232939036,10767.0273081925,4966.05715066995
9796.74770220588,8302.83473086286,8199.43403093722,10750.8084091894,4963.31227782335
9783.90969669118,8294.70854747092,8193.9017288444,10719.5600346771,4958.41755537326
9770.51470588235,8286.33446037327,8192.21383075523,10701.3029908973,4962.57888980038
9754.22977941176,8277.60238030836,8193.76797088262,10696.4451668834,4961.5356849877
9724.77113970588,8261.15025696511,8171.14376706096,10663.0983961855,4953.94667760459
9718.13465073529,8263.44279145253,8173.13830755232,10665.0671868227,4957.5058791359
9698.53699448529,8247.56721666216,8166.36669699727,10640.651928912,4957.04949412086
9669.35684742647,8238.42007032729,8145.13193812557,10616.0082358041,4951.94202898551
9660.39200367647,8225.70421963754,8140.99545040946,10589.2787169484,4953.91632485644
9647.75183823529,8225.48255342169,8129.43676069154,10588.7685305592,4953.59283565764
9624.44990808824,8209.36232080065,8125.61328480437,10562.5171218032,4948.74760732841
9608.92049632353,8203.34866107655,8127.14467697907,10551.4521022974,4953.18949958983
9591.62339154412,8190.3299972951,8118.14285714286,10528.3558734287,4946.25403336068
9575.31617647059,8181.95847984853,8100.42584167425,10510.0199393151,4949.80639868745
9565.60615808824,8179.20922369489,8092.76979071883,10497.9037711313,4956.72819250752
9537.79503676471,8171.75439545578,8081.52866242038,10478.6107498916,4947.98906207274
9515.06502757353,8156.12456045442,8075.85623293904,10456.0832249675,4947.10336341263
9490.32513786765,8146.97105761428,8057.21929026388,10425.1447767664,4946.26032266885
9460.90050551471,8131.42088179605,8040.68061874431,10393.4919809276,4941.21575061526
9445.97265625,8119.70949418447,8025.97452229299,10376.5240572172,4946.38118676511
9413.46277573529,8105.68312144982,8010.34849863512,10348.6814044213,4942.40525020509
9401.35431985294,8100.0858804436,7999.0864422202,10329.2791504118,4946.6453377085
9382.66888786765,8091.25317825264,7990,10298.0472475076,4941.82116488925
9363.83272058824,8088.04463078171,7976.63603275705,10299.0784568704,4942.00300793
9345.91681985294,8071.26345685691,7962.47133757962,10266.8838318162,4939.55127153404
9336.81847426471,8069.98809845821,7957.75887170155,10251.9319462505,4944.73967733115
9307.24103860294,8052.01798755748,7940.39945404914,10225.7789336801,4934.92589554279
9292.43290441176,8053.32053015959,7930.89808917197,10202.6176853056,4942.16106097894
9282.33157169118,8042.20029753854,7919.82165605096,10189.2570437798,4937.41810226962
9271.44554227941,8039.81309169597,7920.46587807097,10171.59254443,4943.58353841947
9258.21507352941,8035.76115769543,7921.62147406733,10176.0585175553,4944.52802843861
9232.70220588235,8020.39193941033,7917.19017288444,10145.2808842653,4939.96992070003
9207.40096507353,8007.55004057344,7885.08735213831,10115.7004768097,4933.21875854526
9191.09880514706,7999.03949147958,7873.35395814377,10102.0416124837,4937.47962811047
