Acquisition Date,DIV,Genotype,Dish,Trial,Magnification,Chamber,Neuron,FPS,Bitdepth,Peak Num,Peak Location (s),Peak Value,Amplitude,FWHM (s),Mean Rise Rate (s^-1),Stdev Mean Rise Rate(s^-1),Peak Rise Rate (s^-1),Mean Fall Rate(s^-1),Stdev Mean Fall Rate(s^-1),Peak Fall Rate (s^-1),Frequency (Hz),I - Maximum,I - Minimum,I - Mean,I - Stdev,dI/dt - Maximum,dI/dt - Minimum,dI/dt - Mean,dI/dt - Stdev,I - Start,I - End,
mm/dd/yyyy,,WT,,,20X,Microwell,1,1,16,1,128.000000,1.997708,1.354916,15.937166,0.499204,0.653724,1.383931,-0.178254,0.060569,-0.238612,0.000000,1.997708,0.528615,0.817738,0.236753,1.383931,-0.265477,-0.003137,0.093140,1.010160,0.528615
mm/dd/yyyy,,WT,,,20X,Microwell,2,1,16,1,84.000000,1.198732,0.199356,39.079075,0.018465,0.011290,0.034718,-0.027668,0.010782,-0.045947,0.000000,1.880658,0.355427,0.755615,0.326728,1.761317,-0.179573,-0.002466,0.103380,0.733975,0.355427
mm/dd/yyyy,,WT,,,20X,Microwell,2,1,16,2,124.000000,1.880658,1.230140,35.513994,1.761317,0.000000,1.761317,-0.094031,0.037540,-0.179573,0.025000,1.880658,0.355427,0.755615,0.326728,1.761317,-0.179573,-0.002466,0.103380,0.733975,0.355427
mm/dd/yyyy,,WT,,,20X,Microwell,3,1,16,1,88.000000,1.361286,0.625285,46.010660,0.058220,0.014528,0.079550,-0.045994,0.020155,-0.070701,0.000000,1.361286,0.431818,0.773056,0.230042,0.216288,-0.070965,-0.002128,0.027149,0.758495,0.431818
mm/dd/yyyy,,WT,,,20X,Microwell,3,1,16,2,132.000000,1.260785,0.353240,18.035457,0.142262,0.070550,0.216288,-0.036982,0.023144,-0.057105,0.022727,1.361286,0.431818,0.773056,0.230042,0.216288,-0.070965,-0.002128,0.027149,0.758495,0.431818
