Time,Mean1
0,0.753206839311293
2,0.75679070619507
4,0.763031957915385
6,0.777355178496799
8,0.787411662467833
10,0.797325775602129
12,0.806624683429004
14,0.816355296373728
16,0.833470312108512
18,0.843208171167507
20,0.857545169571831
22,0.866913987092731
24,0.875927132666657
26,0.8893878615339
28,0.901711154576457
30,0.913615193570757
32,0.922094984311142
34,0.936793267849552
36,0.94200648986488
38,0.954590030673516
40,0.965221100888874
42,0.972340561247271
44,0.986623366881482
46,0.996757414892602
48,1.00400791765557
50,1.01683251933615
52,1.02266206929633
54,1.02646178873903
56,1.04142603528858
58,1.05295460309409
60,1.07340732194333
62,1.08933030085152
64,1.09628310058168
66,1.10812182248959
68,1.11747431073889
70,1.12454651826761
72,1.13225954764856
74,1.13984704575411
76,1.14084731569738
78,1.14259903830796
80,1.14640814708183
82,1.14593286322041
84,1.15054822977939
86,1.14991557256295
88,1.1406274828785
90,1.13592465265853
92,1.12358605092385
94,1.10826286657301
96,1.0972529572566
98,1.07958009278088
100,1.06930612332376
102,1.06134315402943
104,1.05288142754575
106,1.04202327839724
108,1.02836088302577
110,1.01771654527724
112,1.01300350926252
114,1.00962406444755
116,1.00663101102175
118,1
124,1.80669285813792
126,1.68342175804
128,1.56127074391569
130,1.49455321837186
132,1.4425540817821
134,1.39463522193266
136,1.34634507527029
138,1.30079232687528
140,1.26084531536161
142,1.22329533886045
144,1.19306853038086
146,1.16588713105414
148,1.14401876641538
150,1.12545146608793
152,1.10839880775906
154,1.09492348460532
156,1.08001169584078
158,1.0666925213467
160,1.05423961471084
162,1.03857300536672
164,1.02864756380025
166,1.01771123826397
168,1.00616950498323
170,0.99623181646307
172,0.98285038662102
174,0.975399646165096
176,0.963709112396928
178,0.955378326259867
180,0.944324838199881
182,0.933289108222758
184,0.925271946158309
186,0.915432845615412
188,0.906398369930463
190,0.897459420484357
192,0.889877637623867
194,0.882226761532931
196,0.874336049265413
198,0.865406591208422
200,0.856888426679785
202,0.84972712256292
204,0.843923903553198
206,0.835697318580517
208,0.828626131631279
210,0.823364840322687
212,0.816913247172612
214,0.810410727106744
216,0.803460887057062
218,0.797516215732131
220,0.791035842240866
222,0.783999252935824
224,0.779128231218404
226,0.774437137662393
228,0.768298250063404
230,0.764873695635645
232,0.757992948816408
234,0.75462350568029
236,0.747785419083101
238,0.743918749626851
240,0.739664668201958
242,0.736296143587368
244,0.73082634789207
246,0.72746343646459
248,0.72287205352327
250,0.718198615992174
252,0.711765699446489
254,0.709014217182374
256,0.704253111874391
258,0.699088877673854
260,0.69469426245528
262,0.69255339289095
264,0.687618993188142
266,0.684202093106445
268,0.681070138814117
270,0.678251910652349
272,0.672868966270359
274,0.670021345419716
276,0.666110280756311
278,0.661562476558565
280,0.658930197977109
282,0.655807837131845
284,0.651931778344426
286,0.649645986494672
288,0.645086139459124
290,0.643573844793335
292,0.640178989228294
294,0.637494252861832
296,0.633714128545047
298,0.63087150853383
