Time,Mean12
0,0.85457827278273
2,0.871353567111113
4,0.872177909182359
6,0.894153238271762
8,0.90431830633761
10,0.914604148243709
12,0.916424561659116
14,0.928044926805278
16,0.931133045341149
18,0.93661130038865
20,0.936496362869903
22,0.941254647728439
24,0.94238251942612
26,0.955568747918642
28,0.957984336248526
30,0.965236751373522
32,0.969085300044905
34,0.966993617914934
36,0.967606615837238
38,0.969112819509388
40,0.982596949269145
42,0.988451161445503
44,0.991988873345002
46,0.991533846207713
48,0.990446835448964
50,0.998343747709218
52,0.988968728309483
54,0.987233250466285
56,0.990868503067224
58,1
60,1.00098245844544
62,0.999538463968989
64,1.00580830539047
66,1.00953458482171
68,0.99841848675087
70,0.982893270365007
72,0.985107565953961
74,0.995978519389617
76,1.00181597527882
78,0.984322276933875
80,0.986453677998844
82,0.970894315352442
84,0.985423842876821
86,0.995712293100036
88,1.00668416409708
90,1.01732287511577
92,1.02005227966262
94,1.02467250849952
96,1.03681546986895
98,1.04777844079457
100,1.04978186322177
102,1.04120776610169
104,1.05981698626277
106,1.06701758159719
108,1.07549443557149
110,1.08398533610114
112,1.07823849578395
114,1.06731599833719
116,1.07025727837126
118,1.07609737773053
124,1.07552849923816
126,1.13006651652137
128,1.36032099017322
130,1.76035030116225
132,1.91571784583997
134,1.91820243628259
136,1.88316021640328
138,1.82799455019847
140,1.76599678932043
142,1.69836262482311
144,1.62122917387893
146,1.54683747596325
148,1.4787335992652
150,1.41330886727407
152,1.35583513532068
154,1.29168013861013
156,1.23962420097849
158,1.17428705845108
160,1.10806615682684
162,1.05128359313776
164,1.00667223418431
166,0.97584331067223
168,0.950185731988186
170,0.929116320325479
172,0.911139970697656
174,0.904864157009233
176,0.892209904509083
178,0.884098395519549
180,0.873216630065766
182,0.868961356420401
184,0.86089106565434
186,0.862918745633063
188,0.857080513423821
190,0.851157097860798
192,0.85433272668851
194,0.851371436542592
196,0.847317109397234
198,0.848185675423982
200,0.844614955845943
202,0.848094702567437
204,0.849928046976726
206,0.849854795246696
208,0.848020846704565
210,0.848692600434957
212,0.845785839344829
214,0.840794625498175
216,0.839330944752466
218,0.837572228481961
220,0.836465242764312
222,0.83506334720141
224,0.832635369637362
226,0.831832254809652
228,0.832455070512923
230,0.829565839852375
232,0.829641637837482
234,0.827855670571424
236,0.823605928381335
238,0.822029601279834
240,0.822091823074602
242,0.821637462754386
244,0.821333193049665
246,0.820509941652851
248,0.816770355122377
250,0.813480784724086
252,0.810596126901228
254,0.805951907426307
256,0.804860994379998
258,0.800503415876399
260,0.796999829083446
262,0.796556326666833
264,0.795788629982837
266,0.792393321870519
268,0.792111318132087
270,0.790062254899203
272,0.786728537384144
274,0.78487713354017
276,0.781301294231765
278,0.775782659187343
280,0.775017584663895
282,0.776509285103541
284,0.772954506762163
286,0.771213854126037
288,0.77047076963386
290,0.772125747241656
292,0.768611877746777
294,0.766790654258277
296,0.763351696147764
298,0.763930420574557
300,0.762153645802617
302,0.76155340015414
304,0.763089316772087
306,0.762083903611584
308,0.758542128747583
310,0.757269989223574
312,0.753012926044619
314,0.755408308588325
316,0.752489006453094
318,0.749757212750595
320,0.744658137081214
322,0.745712018526005
324,0.742302328038853
326,0.736848603211482
328,0.735185490497585
330,0.738452205573409
332,0.73295959101605
334,0.735467187036632
336,0.730792043239324
338,0.729096745363498
340,0.727927690595268
