Time,Mean5
0,0.740491018694574
2,0.739455045292171
4,0.740501401400935
6,0.750829134347859
8,0.761065996656138
10,0.774873179487981
12,0.776393250749744
14,0.787241291754774
16,0.790642602898339
18,0.802967926242153
20,0.812694287343843
22,0.8271329373957
24,0.838301745019282
26,0.849165091640228
28,0.855722957057248
30,0.866746808220078
32,0.870214353805789
34,0.886810436346836
36,0.909008599464479
38,0.914472239832642
40,0.909493423482391
42,0.922823376034328
44,0.960568402391863
46,0.987349594528129
48,1.0202610430475
50,1.01765495282324
52,1.00114550458364
54,0.984883219310204
56,0.994248786004718
58,1
60,1.01192721589235
62,1.02023185691725
64,1.04166296590233
66,1.06476527743167
68,1.08725592347825
70,1.0911754099758
72,1.10336947243163
74,1.11529903132955
76,1.12171008406624
78,1.12133569738143
80,1.12631690436437
82,1.15418786810698
84,1.15208715453776
86,1.17152297963805
88,1.20256186197342
90,1.21194750194148
92,1.2146118660794
94,1.24797424420805
96,1.26802301886701
98,1.27222529154098
100,1.26614242720849
102,1.29716035053009
104,1.28451658563581
106,1.27171972499609
108,1.25896006420899
110,1.25169983462295
112,1.21180035896417
114,1.18961025224771
116,1.17577783200463
118,1.17624078714571
124,2.01482577420074
126,2.06768671282678
128,2.02021650058156
130,1.95768420457993
132,1.8874573916502
134,1.8163939550122
136,1.73075250959139
138,1.65077673062808
140,1.56282117504408
142,1.47051793013629
144,1.40446610635989
146,1.3378392355317
148,1.29085067917487
150,1.23298346254023
152,1.19577897276629
154,1.17064925380545
156,1.13934271524601
158,1.11751169949498
160,1.07458063006668
162,1.04290229276734
164,1.02904445140851
166,1.03799374060615
168,1.02036478846471
170,1.0034558398358
172,0.994134367788846
174,0.981307824336323
176,0.977148610884537
178,0.973113472196435
180,0.96521232976256
182,0.954587246645161
184,0.956713179688146
186,0.948454329330162
188,0.93879049517972
190,0.928608777623211
192,0.927493691907446
194,0.924913319695096
196,0.919325321893353
198,0.916455762299512
200,0.919050574799175
202,0.917806743153362
204,0.908661664541494
206,0.901939129376797
208,0.892004351495783
210,0.891487696497599
212,0.892104783428051
214,0.889446767919826
216,0.899540651219533
218,0.898035576925399
220,0.893106124511127
222,0.880031990067133
224,0.874294531023849
226,0.86528290043506
228,0.859158717434171
230,0.852450034949784
232,0.837560319211251
234,0.832719429686463
236,0.821672841844062
238,0.821070201386241
240,0.815943316113759
242,0.817709098024589
244,0.815040562495512
246,0.813987986412066
248,0.806573698023633
250,0.800256106963173
252,0.79124645877484
254,0.788091043221908
256,0.78281614964349
258,0.776920447417444
260,0.774146568180143
262,0.771379157568073
264,0.763555879246597
266,0.762802943145311
268,0.75876637255174
270,0.759520507989833
272,0.753114330535623
274,0.750484140383549
276,0.742688948439459
278,0.735267995350621
280,0.732201920183993
282,0.734159378878616
284,0.732654230360446
286,0.733454636447594
288,0.734068699985418
290,0.73596460777494
292,0.731879006635034
294,0.729723401912846
296,0.725542391334156
298,0.725530975676544
300,0.725138057722657
302,0.728393956546163
304,0.728688160854336
306,0.723902860807032
308,0.72202647084781
310,0.719757105411073
312,0.718615825412455
314,0.717110211138422
316,0.716344034705158
318,0.713928682330554
320,0.709074176405315
322,0.70662711861277
324,0.703024619492997
326,0.701378852909312
328,0.6981524364937
330,0.696539984134059
332,0.690911444542205
334,0.693540390204511
336,0.690953126289888
338,0.685227306813396
340,0.683014814930063
342,0.680046688901523
344,0.676871565628464
346,0.67711086765007
348,0.673770490733524
350,0.674150913069991
352,0.669677132562717
354,0.664606927242598
356,0.665455236289191
358,0.663404078401406
360,0.660882356789734
362,0.657916020179133
364,0.659707719888248
366,0.656222821958664
368,0.652626278699702
370,0.649399610540886
372,0.648199754165639
374,0.644167223215542
376,0.643572697919626
378,0.640315968405389
380,0.638162286085879
382,0.637024507606448
384,0.633226601944789
386,0.630140317427221
388,0.628222586532368
390,0.626360904067015
392,0.621233749113835
394,0.620589094137227
396,0.619525147549116
398,0.617903265643515
400,0.616438273568951
402,0.612631664519871
