Time,Mean4
0,0.644576236447093
2,0.654585996444811
4,0.670263108640883
6,0.68576811384836
8,0.700785812636676
10,0.713209790587093
12,0.726909685534638
14,0.744787944311762
16,0.758950014707129
18,0.772814701806459
20,0.80051402146122
22,0.824729033223028
24,0.844839343442461
26,0.862912093873327
28,0.881682145064809
30,0.909288966565479
32,0.923121478596409
34,0.934063038885842
36,0.951021789280075
38,0.962588436581635
40,0.973680169076423
42,0.98166163847428
44,0.983272471888948
46,0.986533716978693
48,0.995869176935467
50,1.00902839163524
52,1.02997291830013
54,1.04915212047858
56,1.07975311608704
58,1.12600138010317
60,1.16437235116164
62,1.19889343541717
64,1.21687072576867
66,1.23954784010715
68,1.25375446178195
70,1.27998507990533
72,1.29778620055081
74,1.30167940733474
76,1.29394516547857
78,1.29126848803623
80,1.28777794745487
82,1.28816100934359
84,1.27786741114326
86,1.26570698861105
88,1.25213866102242
90,1.2322603099198
92,1.22224866447102
94,1.20731271044306
96,1.183316549617
98,1.16982328665019
100,1.15442460758894
102,1.14277868866167
104,1.1367056126849
106,1.1233686127572
108,1.09981006625804
110,1.08263293831731
112,1.06654814636974
114,1.04569363094412
116,1.02357597597843
118,1
124,1.47121889144863
126,1.70080190706096
128,1.68478534720425
130,1.65360469860437
132,1.62181214250605
134,1.5868793522585
136,1.54834678766814
138,1.50375758359768
140,1.45737626234344
142,1.40513980169356
144,1.3483774908526
146,1.29533526169584
148,1.24664109101744
150,1.2017684127029
152,1.15988589360399
154,1.11919736841029
156,1.07804962726226
158,1.03937334039524
160,1.01003358266381
162,0.976649017669337
164,0.949577798830255
166,0.932616233228992
168,0.914464364375449
170,0.902649305248451
172,0.889503657528239
174,0.880699543782697
176,0.866229541778871
178,0.856269186111114
180,0.846346732386976
182,0.836268626814666
184,0.83488969415375
186,0.830391058170998
188,0.826227053275284
190,0.826264553972871
192,0.825065674593225
194,0.823471220933349
196,0.821062649606664
198,0.820895066565791
200,0.823808331639818
202,0.824564382115302
204,0.823614830536888
206,0.818325405088619
208,0.811271408199491
210,0.814053645772907
212,0.812759610288163
214,0.809909314902462
216,0.806958746106178
218,0.806909996739445
220,0.803186488657291
222,0.799919050598453
224,0.800930241673787
226,0.803133694406291
228,0.800053453429341
230,0.797116842320873
232,0.79790289789379
234,0.7945747436092
236,0.795190212064864
238,0.799576979842513
240,0.802959136169203
242,0.802296769752748
244,0.800581340008088
246,0.796775596753754
248,0.795674199085011
250,0.79370786573651
252,0.789924268020905
254,0.789497442754051
256,0.790037885496596
258,0.785383108064446
260,0.779882354840932
262,0.778388000313065
264,0.77727561255596
266,0.774926697192769
268,0.773982841686854
270,0.773729011824053
272,0.771052763188075
274,0.769729479704485
276,0.766662104539784
278,0.765520360163697
280,0.763785031858098
282,0.764154332223733
284,0.762532078293132
286,0.760624583014689
288,0.758421486945321
290,0.758682968043124
292,0.755522839385936
294,0.75450974502638
296,0.752694721962889
298,0.752627880858279
300,0.751499474062506
302,0.750552607184832
304,0.748339998747356
306,0.748227254285766
308,0.747446934504654
310,0.744676868871562
312,0.74334819815333
314,0.743908016621068
316,0.742429562784546
318,0.74044134815228
320,0.738968169687869
322,0.73714803256128
324,0.732879676946787
326,0.733011912238487
328,0.73342315700022
330,0.731661767156714
332,0.728881957324461
334,0.725815712133441
336,0.723988098861034
338,0.721135657822299
340,0.718805381350675
342,0.716303221615524
344,0.714099993418672
346,0.713463554791458
348,0.711631069014175
350,0.709744527695325
352,0.707997411672883
354,0.705774802887256
356,0.705205081343151
358,0.702545784744195
360,0.69862377497975
362,0.69894241215665
364,0.698215526188404
366,0.695264741773037
368,0.691911776703333
370,0.689904747279723
372,0.688836266376597
374,0.686614336872139
376,0.683515269755473
378,0.682328935191243
380,0.680225976352001
382,0.678324242804496
384,0.675183891929136
386,0.673816494078471
388,0.669203849101175
390,0.667694609561313
392,0.664938672652228
394,0.661870875165943
396,0.66101198006285
398,0.659356794775865
400,0.657294886243068
402,0.655001895660547
404,0.653681364967938
406,0.650755181392794
408,0.649587971268366
410,0.646912125499619
412,0.643601698994386
414,0.640411977023589
416,0.638716813040777
418,0.637026638288964
420,0.636400349159925
422,0.634657738441448
424,0.634589275330138
426,0.631403081892653
428,0.627597384842412
430,0.626091283127598
432,0.624264160267022
434,0.620448817099984
436,0.61802587468047
438,0.617499626320378
440,0.614439994798849
442,0.61078826598463
444,0.609406000955125
446,0.606921718959966
448,0.604397723334543
450,0.602629546353561
452,0.59924765428184
454,0.596805037837052
456,0.595075337513714
458,0.589998861036785
460,0.587278799576208
462,0.58380426830633
464,0.581389195172687
466,0.579782557413523
468,0.577326826302883
470,0.574889637622641
472,0.573562943142457
474,0.570419892975588
476,0.568289608065474
478,0.567707263888528
480,0.56576465998734
482,0.561386952264094
484,0.559861957129932
486,0.556774639632004
488,0.553798490793051
490,0.552395639004864
492,0.548792604436712
494,0.547539324200729
496,0.545741011616043
498,0.543708411876942
500,0.541785100209348
502,0.540502371756803
504,0.539195533686455
506,0.537040258849055
508,0.534548151340321
510,0.531778461014122
512,0.528421613990352
514,0.52597834825653
516,0.523522009197354
518,0.523384072158965
520,0.520463582224526
522,0.517450153170648
524,0.515541309867652
526,0.515183447040505
528,0.512864413563834
530,0.511561121859951
532,0.509447176985331
534,0.505597994592102
536,0.505215352593162
538,0.503710947460069
540,0.499862480824909
542,0.497745208445298
544,0.495624493455759
546,0.494358306877625
548,0.490868540417395
550,0.489367981572053
552,0.486751997658708
554,0.485580411926005
556,0.484280937328345
558,0.483336409026046
560,0.4811422862771
562,0.480162962242904
564,0.47798276313666
566,0.475922745729116
568,0.475392900745479
570,0.472159576705567
572,0.471268942635828
574,0.470359587804117
576,0.469362611376186
578,0.467608048389456
580,0.465550321731998
582,0.462908943402946
584,0.461215874816091
586,0.459234026620903
588,0.455909174712774
590,0.454195979786932
592,0.451108381822073
594,0.450100308306833
596,0.448912666247955
598,0.446425296684826
600,0.445759134237709
602,0.444447965952575
604,0.441803476548198
606,0.440821514827953
608,0.439471286254579
610,0.438662074327174
612,0.436645757071104
614,0.434243135534108
616,0.432528686613086
618,0.430593140589122
