Time,Mean2
0,0.742307107806809
2,0.748052945856685
4,0.754561099649264
6,0.769645976285507
8,0.78143707456669
10,0.791511792337774
12,0.802585887578338
14,0.812136562682414
16,0.830061605478533
18,0.842196014647029
20,0.857217533184899
22,0.86760097291179
24,0.877453537963701
26,0.892816731803328
28,0.90516402840568
30,0.919982281111448
32,0.92813044266746
34,0.944321276859433
36,0.950919615104008
38,0.963669648727461
40,0.97331377077946
42,0.981411484360271
44,0.998606058147424
46,1.00870135446229
48,1.01628670616524
50,1.03049845560903
52,1.03762154999985
54,1.04208681893576
56,1.05614933717344
58,1.06871431624711
60,1.09210065218088
62,1.11216613944346
64,1.12201623588262
66,1.13771778222512
68,1.14885033198125
70,1.15613008415218
72,1.16527605635867
74,1.17387128967197
76,1.17279664310578
78,1.17476009097905
80,1.1774361291974
82,1.17712663113191
84,1.18185287731376
86,1.17931762555964
88,1.16888479665056
90,1.16050052382706
92,1.14576837845843
94,1.12975416169157
96,1.11699158843787
98,1.09590689820845
100,1.07960259542789
102,1.06995151674178
104,1.05837424048454
106,1.04608345896993
108,1.03121005931306
110,1.01903876504562
112,1.01229208680921
114,1.01034849172831
116,1.00625208753507
118,1
124,1.82788167674976
126,1.7120336325968
128,1.60143997218105
130,1.53845664972255
132,1.49150119619787
134,1.45088112573475
136,1.41219220614906
138,1.37495066233983
140,1.3435039500906
142,1.31260771859556
144,1.28627084304209
146,1.2609178807401
148,1.24041921234836
150,1.2212259898401
152,1.20342405310353
154,1.1892002297376
156,1.17223564424582
158,1.15778237044463
160,1.14102841705599
162,1.12377154713734
164,1.11220564232563
166,1.09950913932238
168,1.08525697039143
170,1.07436067747624
172,1.06013217904401
174,1.05061736156106
176,1.03699784346713
178,1.02837967238898
180,1.0156486009784
182,1.00362643889327
184,0.993879671047076
186,0.98324501976833
188,0.971109825391818
190,0.96294915255853
192,0.954029661554209
194,0.943593264825794
196,0.936026525790132
198,0.925355837674088
200,0.916458621313645
202,0.907953047710793
204,0.900629591763072
206,0.892023905301943
208,0.883331086988128
210,0.877272739321783
212,0.869652529122524
214,0.861669503731209
216,0.85385619223983
218,0.846850424345922
220,0.838865511789346
222,0.830041603304091
224,0.824197910054126
226,0.818818306479922
228,0.812819528828121
230,0.808426188416526
232,0.800759954998201
234,0.796430493194736
236,0.787638130986358
238,0.784051065694178
240,0.778620953841819
242,0.775048263294175
244,0.769212158484056
246,0.76513968250535
248,0.758925169850441
250,0.753764264164778
252,0.747058256783647
254,0.742321762484033
256,0.737088100113401
258,0.73056787938114
260,0.725296477725435
262,0.722678905660075
264,0.717654853416109
266,0.713862393491552
268,0.710438286263481
270,0.706781939217948
272,0.701324877232213
274,0.698056554131899
276,0.693955894030823
278,0.687393371724282
280,0.684708598040301
282,0.681838201900783
284,0.676923003058873
286,0.67430492466023
288,0.669482491871773
290,0.667378966781713
292,0.662843711076795
294,0.660330393519323
296,0.656363013116097
298,0.653154791754323
300,0.649736265618099
302,0.647115742304716
304,0.645218548976199
306,0.641272219384157
308,0.637978677797568
310,0.633698778891127
312,0.629401051467461
314,0.627532346103601
316,0.624252855741461
318,0.621902797128132
320,0.617704093300859
322,0.614490807336797
324,0.609923409307853
326,0.607257267122614
328,0.603483625530175
330,0.601226573758957
332,0.596920203334205
334,0.594747903458844
336,0.590044967650663
338,0.586567437078182
340,0.583648886591832
342,0.579961580006647
344,0.575947560659407
346,0.572931797781357
348,0.569106963207674
350,0.566404254788631
352,0.563539755009061
354,0.560680525919782
356,0.556461184303705
358,0.554103913244763
360,0.550181143701814
362,0.54765069100536
364,0.544444581516715
366,0.540608212573707
368,0.537619316039668
370,0.533157821011099
372,0.531036748182866
374,0.528060984575564
376,0.524546984042416
378,0.521901576553901
380,0.518185087779457
382,0.515260211829988
384,0.511680085398404
386,0.509292117170578
388,0.505599568036481
390,0.503933811332312
392,0.49893730590366
394,0.496334937166654
396,0.494172817065709
398,0.490492324291821
400,0.489308185323793
402,0.483590425601628
404,0.483272811604081
406,0.480635380821839
408,0.478090458377236
410,0.474766913634785
412,0.472270248157836
414,0.468789247308704
416,0.467174689721872
418,0.464735650388261
420,0.463257764276296
422,0.460633501121444
424,0.459435405720991
426,0.456896104993388
428,0.45377084802079
430,0.452013568985275
432,0.449530165504557
434,0.446800563446481
436,0.444106994417098
438,0.442414709277091
440,0.440469334729901
442,0.43741994797931
444,0.435425837637801
446,0.433933493626699
448,0.432252053709556
450,0.429971741076567
452,0.428430635245659
454,0.425871920985137
456,0.425357682944661
458,0.421440122731091
460,0.418156573662359
462,0.416634631477368
464,0.414607693050802
466,0.413028339697241
468,0.411928068604839
470,0.410175086948681
472,0.408084871462456
474,0.406768946828846
476,0.40418475869372
478,0.403041720107327
480,0.402511614771157
482,0.399424653140401
484,0.398163072053208
486,0.395789402397761
488,0.394421342152427
490,0.393034613803396
492,0.391831856666753
494,0.390501977928202
496,0.388943988114855
498,0.386801306302779
500,0.3859594716916
502,0.385714874210722
504,0.382995856697455
506,0.383210836326637
508,0.381934132949794
510,0.379934301232715
512,0.378688362733344
514,0.376944014133573
516,0.375880659032152
518,0.374243444671097
520,0.37269838444714
522,0.37201343380508
524,0.370558583635426
526,0.369540626718178
528,0.36802858225902
530,0.36710484564871
532,0.365113186781219
534,0.363722986462818
536,0.363468448091883
538,0.362333036243009
540,0.360734607264694
542,0.36004159591539
544,0.358461038406934
546,0.357355644736774
548,0.355719417651548
550,0.35569718892255
552,0.353670087149018
554,0.353174118366346
556,0.352236118730667
558,0.351834925042165
560,0.350377727077269
562,0.350464225643077
564,0.347936596183098
566,0.348110859888464
568,0.347253500967901
570,0.346039680671377
572,0.345519769497696
574,0.344096568648928
576,0.343294957804776
578,0.342729488062207
580,0.342371070119681
582,0.341379192434119
584,0.339822712945433
586,0.33855780905935
588,0.33668280087243
590,0.335840763347081
592,0.334702645693812
594,0.334364453152477
596,0.333343835922541
598,0.332940564638375
600,0.331906776818799
602,0.330463308885741
604,0.329903220706276
606,0.329311785778672
608,0.328253417837837
610,0.327085277562478
612,0.326442949898894
614,0.325905052573936
616,0.325112595295933
618,0.324022355865412
