Time,Mean3
0,0.649406742291391
2,0.660496430289638
4,0.67728848993042
6,0.693088423061885
8,0.70659132494883
10,0.720623838555343
12,0.734403269269457
14,0.751704786713167
16,0.764550529807652
18,0.781222085597225
20,0.80577682041125
22,0.829756137341435
24,0.849093316678048
26,0.868841293058642
28,0.886419470490193
30,0.912301746370772
32,0.925897058295832
34,0.936562686846828
36,0.953694551728473
38,0.964651425391971
40,0.973935857783274
42,0.982346480397822
44,0.984131639055687
46,0.986046101264975
48,0.997483012177633
50,1.01008271543737
52,1.02781179220213
54,1.04836238870798
56,1.0776446144386
58,1.12518330039851
60,1.15880786490802
62,1.19451899280862
64,1.21131867842971
66,1.23320417920993
68,1.24734743114416
70,1.27399398717805
72,1.29081362862131
74,1.29473880725881
76,1.28683048762819
78,1.28304280680333
80,1.28201074535411
82,1.2824458106094
84,1.2722300626873
86,1.26162722162992
88,1.24779340131467
90,1.2292008247488
92,1.21712503920292
94,1.20323696979826
96,1.17887514904406
98,1.1654157062097
100,1.15280671687248
102,1.14104798572687
104,1.13442129251821
106,1.12325125736782
108,1.09906329624259
110,1.08071774198613
112,1.06470495213795
114,1.04430453538617
116,1.02345313950406
118,1
124,1.45743179713079
126,1.67341421287313
128,1.65715954989995
130,1.62729649998841
132,1.59749391797873
134,1.5644500311915
136,1.52742381920757
138,1.4862890390964
140,1.43981880326576
142,1.38792909957003
144,1.3328370236705
146,1.2810750669057
148,1.23231361593297
150,1.18924658526359
152,1.1482995699868
154,1.10859219716536
156,1.06933905283851
158,1.03082240474871
160,1.00158777721945
162,0.969145981426874
164,0.942464491661349
166,0.924093997271948
168,0.906528113754554
170,0.89607282095301
172,0.882582447043376
174,0.873238679497779
176,0.860279838536832
178,0.849706866719224
180,0.838855855758029
182,0.827166539165322
184,0.825991783553673
186,0.821915783508327
188,0.818492390676473
190,0.818333861794794
192,0.816650043953916
194,0.813761224841141
196,0.811283344268378
198,0.81043973651368
200,0.81207379725173
202,0.812532956165558
204,0.811676341643755
206,0.804750796085368
208,0.797344193029852
210,0.799406457080485
212,0.798888990806774
214,0.793593690638017
216,0.789903207749152
218,0.788216218305308
220,0.784100544739107
222,0.781966306246636
224,0.781287860748963
226,0.782896925863006
228,0.778556197596144
230,0.776131656436816
232,0.775677375937311
234,0.772917039247785
236,0.770860984576538
238,0.774763778581592
240,0.777755167968398
242,0.778318960865733
244,0.775421182920956
246,0.770311936099702
248,0.768623791022846
250,0.765098733778706
252,0.761887100310511
254,0.761175805871544
256,0.760528410633916
258,0.755755365703083
260,0.749547453606236
262,0.748363127530574
264,0.747669268192587
266,0.745892543518953
268,0.743278605317149
270,0.74290675913889
272,0.738319604527522
274,0.738595349835747
276,0.734419091766735
278,0.732446699233239
280,0.731049080551034
282,0.731620994951926
284,0.727944927433491
286,0.725997188718787
288,0.724162093688767
290,0.724091471046775
292,0.721233761950485
294,0.71968642224848
296,0.71915193564174
298,0.719212336322743
300,0.716716781992346
302,0.716845918455404
304,0.714136250595355
306,0.713866296084323
308,0.71300889242475
310,0.710841333009413
312,0.709672084341592
314,0.709168021393017
316,0.707576317719991
318,0.705696280471793
320,0.703484131963186
322,0.701138838429222
324,0.698012832130149
326,0.696183970513343
328,0.696766113109246
330,0.695141856775324
332,0.692277933172977
334,0.689459984422799
336,0.687213686603784
338,0.684684706971556
340,0.682156602194989
342,0.680153079343401
344,0.677705123214376
346,0.676833680317757
348,0.67439213625607
350,0.673102489428439
352,0.671010969041458
354,0.670221940820698
356,0.668258075617801
358,0.666641186593031
360,0.663334669982027
362,0.663610134020737
364,0.663237296919057
366,0.660227568989313
368,0.657182540176469
370,0.655224667228317
372,0.65330889189477
374,0.651108901546141
376,0.64755070633967
378,0.646226408895518
380,0.644028160424666
382,0.642410501579414
384,0.639510850801262
386,0.637418036238185
388,0.634331003157112
390,0.631957284627301
392,0.628462129269562
394,0.626777566380263
396,0.624764810153344
398,0.623053163240523
400,0.62213186669566
402,0.618144934469952
404,0.617030010069009
406,0.615567843928538
